goal_id;world_cup_year;match_id;team_id;team_name;team_code;scored_by_player;shirt_number;minute;additional_minute;match_period;own_goal;penalty
G-1813;2002;M-2002-22;T-53;Paraguay;PRY;P-00568;5;10;0;1H;1;0
G-1814;2002;M-2002-23;T-27;England;ENG;P-00614;7;44;0;1H;0;1
G-1815;2002;M-2002-24;T-67;South Africa;ZAF;P-05537;14;4;0;1H;0;0
G-1816;2002;M-2002-25;T-39;Italy;ITA;P-04765;21;55;0;2H;0;0
G-1817;2002;M-2002-25;T-17;Croatia;HRV;P-08876;18;73;0;2H;0;0
G-1818;2002;M-2002-25;T-17;Croatia;HRV;P-05098;5;76;0;2H;0;0
G-1819;2002;M-2002-26;T-09;Brazil;BRA;P-06808;6;15;0;1H;0;0
G-1820;2002;M-2002-26;T-09;Brazil;BRA;P-00008;10;32;0;1H;0;0
G-1821;2002;M-2002-26;T-09;Brazil;BRA;P-09952;11;45;0;1H;0;1
G-1822;2002;M-2002-26;T-09;Brazil;BRA;P-04601;9;55;0;2H;0;0
G-1823;2002;M-2002-27;T-44;Mexico;MEX;P-09320;9;28;0;1H;0;0
G-1824;2002;M-2002-27;T-44;Mexico;MEX;P-08809;6;57;0;2H;0;0
G-1825;2002;M-2002-27;T-24;Ecuador;ECU;P-06431;11;5;0;1H;0;0
G-1826;2002;M-2002-28;T-16;Costa Rica;CRI;P-08565;12;86;0;2H;0;0
G-1827;2002;M-2002-28;T-76;Turkey;TUR;P-09162;21;56;0;2H;0;0
G-1828;2002;M-2002-29;T-42;Japan;JPN;P-03800;5;51;0;2H;0;0
G-1829;2002;M-2002-30;T-68;South Korea;KOR;P-07103;19;78;0;2H;0;0
G-1830;2002;M-2002-30;T-79;United States;USA;P-02894;11;24;0;1H;0;0
G-1831;2002;M-2002-31;T-75;Tunisia;TUN;P-00691;12;17;0;1H;0;0
G-1832;2002;M-2002-31;T-06;Belgium;BEL;P-09603;7;13;0;1H;0;0
G-1833;2002;M-2002-32;T-56;Portugal;PRT;P-01987;9;14;0;1H;0;0
G-1834;2002;M-2002-32;T-56;Portugal;PRT;P-01987;9;65;0;2H;0;0
G-1835;2002;M-2002-32;T-56;Portugal;PRT;P-01987;9;77;0;2H;0;0
G-1836;2002;M-2002-32;T-56;Portugal;PRT;P-06526;10;88;0;2H;0;0
G-1837;2002;M-2002-33;T-21;Denmark;DNK;P-02256;19;22;0;1H;0;0
G-1838;2002;M-2002-33;T-21;Denmark;DNK;P-09841;9;67;0;2H;0;0
G-1839;2002;M-2002-34;T-62;Senegal;SEN;P-06879;10;20;0;1H;0;1
G-1840;2002;M-2002-34;T-62;Senegal;SEN;P-04667;19;26;0;1H;0;0
G-1841;2002;M-2002-34;T-62;Senegal;SEN;P-04667;19;38;0;1H;0;0
G-1842;2002;M-2002-34;T-80;Uruguay;URY;P-06065;18;46;0;2H;0;0
G-1843;2002;M-2002-34;T-80;Uruguay;URY;P-01628;21;69;0;2H;0;0
G-1844;2002;M-2002-34;T-80;Uruguay;URY;P-00467;20;88;0;2H;0;1
G-1845;2002;M-2002-35;T-29;Germany;DEU;P-03200;17;50;0;2H;0;0
G-1846;2002;M-2002-35;T-29;Germany;DEU;P-05239;11;79;0;2H;0;0
G-1847;2002;M-2002-36;T-57;Republic of Ireland;IRL;P-08628;10;7;0;1H;0;0
G-1848;2002;M-2002-36;T-57;Republic of Ireland;IRL;P-09101;14;61;0;2H;0;0
G-1849;2002;M-2002-36;T-57;Republic of Ireland;IRL;P-09973;9;87;0;2H;0;0
G-1850;2002;M-2002-38;T-71;Sweden;SWE;P-00988;8;59;0;2H;0;0
G-1851;2002;M-2002-38;T-03;Argentina;ARG;P-07013;19;88;0;2H;0;0
G-1852;2002;M-2002-39;T-66;Slovenia;SVN;P-00419;18;45;1;1H, AM;0;0
G-1853;2002;M-2002-39;T-53;Paraguay;PRY;P-02234;23;65;0;2H;0;0
G-1854;2002;M-2002-39;T-53;Paraguay;PRY;P-02234;23;84;0;2H;0;0
G-1855;2002;M-2002-39;T-53;Paraguay;PRY;P-03065;11;73;0;2H;0;0
G-1856;2002;M-2002-40;T-67;South Africa;ZAF;P-03822;17;31;0;1H;0;0
G-1857;2002;M-2002-40;T-67;South Africa;ZAF;P-07803;19;53;0;2H;0;0
G-1858;2002;M-2002-40;T-70;Spain;ESP;P-03846;7;4;0;1H;0;0
G-1859;2002;M-2002-40;T-70;Spain;ESP;P-03846;7;56;0;2H;0;0
G-1860;2002;M-2002-40;T-70;Spain;ESP;P-02339;16;45;1;1H, AM;0;0
G-1861;2002;M-2002-41;T-16;Costa Rica;CRI;P-00792;9;39;0;1H;0;0
G-1862;2002;M-2002-41;T-16;Costa Rica;CRI;P-06595;11;56;0;2H;0;0
G-1863;2002;M-2002-41;T-09;Brazil;BRA;P-04601;9;10;0;1H;0;0
G-1864;2002;M-2002-41;T-09;Brazil;BRA;P-04601;9;13;0;1H;0;0
G-1865;2002;M-2002-41;T-09;Brazil;BRA;P-01775;5;38;0;1H;0;0
G-1866;2002;M-2002-41;T-09;Brazil;BRA;P-00008;10;62;0;2H;0;0
G-1867;2002;M-2002-41;T-09;Brazil;BRA;P-01564;16;64;0;2H;0;0
G-1868;2002;M-2002-42;T-76;Turkey;TUR;P-01357;11;6;0;1H;0;0
G-1869;2002;M-2002-42;T-76;Turkey;TUR;P-04118;3;9;0;1H;0;0
G-1870;2002;M-2002-42;T-76;Turkey;TUR;P-01361;22;85;0;2H;0;0
G-1871;2002;M-2002-43;T-24;Ecuador;ECU;P-06477;19;48;0;2H;0;0
G-1872;2002;M-2002-44;T-44;Mexico;MEX;P-09320;9;34;0;1H;0;0
G-1873;2002;M-2002-44;T-39;Italy;ITA;P-09417;7;85;0;2H;0;0
G-1874;2002;M-2002-45;T-06;Belgium;BEL;P-02628;10;7;0;1H;0;0
G-1875;2002;M-2002-45;T-06;Belgium;BEL;P-07820;9;78;0;2H;0;0
G-1876;2002;M-2002-45;T-06;Belgium;BEL;P-09603;7;82;0;2H;0;0
G-1877;2002;M-2002-45;T-59;Russia;RUS;P-02105;11;52;0;2H;0;0
G-1878;2002;M-2002-45;T-59;Russia;RUS;P-03504;22;88;0;2H;0;0
G-1879;2002;M-2002-46;T-42;Japan;JPN;P-04309;8;48;0;2H;0;0
G-1880;2002;M-2002-46;T-42;Japan;JPN;P-08622;7;75;0;2H;0;0
G-1881;2002;M-2002-47;T-55;Poland;POL;P-05113;11;3;0;1H;0;0
G-1882;2002;M-2002-47;T-55;Poland;POL;P-00972;9;5;0;1H;0;0
G-1883;2002;M-2002-47;T-55;Poland;POL;P-05873;14;66;0;2H;0;0
G-1884;2002;M-2002-47;T-79;United States;USA;P-06818;21;83;0;2H;0;0
G-1885;2002;M-2002-48;T-68;South Korea;KOR;P-00100;21;70;0;2H;0;0
G-1886;2002;M-2002-49;T-29;Germany;DEU;P-03809;7;88;0;2H;0;0
G-1887;2002;M-2002-50;T-27;England;ENG;P-06624;5;5;0;1H;0;0
G-1888;2002;M-2002-50;T-27;England;ENG;P-07705;10;22;0;1H;0;0
G-1889;2002;M-2002-50;T-27;England;ENG;P-02832;11;44;0;1H;0;0
G-1890;2002;M-2002-51;T-71;Sweden;SWE;P-09697;11;11;0;1H;0;0
G-1891;2002;M-2002-51;T-62;Senegal;SEN;P-06850;7;37;0;1H;0;0
G-1892;2002;M-2002-51;T-62;Senegal;SEN;P-06850;7;104;0;ET, 1H;0;0
G-1893;2002;M-2002-52;T-70;Spain;ESP;P-01593;9;8;0;1H;0;0
G-1894;2002;M-2002-52;T-57;Republic of Ireland;IRL;P-08628;10;90;0;2H;0;1
G-1895;2002;M-2002-53;T-79;United States;USA;P-07284;20;8;0;1H;0;0
G-1896;2002;M-2002-53;T-79;United States;USA;P-06818;21;65;0;2H;0;0
G-1897;2002;M-2002-54;T-09;Brazil;BRA;P-00008;10;67;0;2H;0;0
G-1898;2002;M-2002-54;T-09;Brazil;BRA;P-04601;9;87;0;2H;0;0
G-1899;2002;M-2002-55;T-76;Turkey;TUR;P-01361;22;12;0;1H;0;0
G-1900;2002;M-2002-56;T-68;South Korea;KOR;P-07749;9;88;0;2H;0;0
G-1901;2002;M-2002-56;T-68;South Korea;KOR;P-07103;19;117;0;ET, 2H;0;0
G-1902;2002;M-2002-56;T-39;Italy;ITA;P-04765;21;18;0;1H;0;0
G-1903;2002;M-2002-57;T-27;England;ENG;P-07705;10;23;0;1H;0;0
G-1904;2002;M-2002-57;T-09;Brazil;BRA;P-00008;10;45;2;1H, AM;0;0
G-1905;2002;M-2002-57;T-09;Brazil;BRA;P-09952;11;50;0;2H;0;0
G-1906;2002;M-2002-58;T-29;Germany;DEU;P-05827;13;39;0;1H;0;0
G-1907;2002;M-2002-60;T-76;Turkey;TUR;P-01607;17;94;0;ET, 1H;0;0
G-1908;2002;M-2002-61;T-29;Germany;DEU;P-05827;13;75;0;2H;0;0
G-1909;2002;M-2002-62;T-09;Brazil;BRA;P-04601;9;49;0;2H;0;0
G-1910;2002;M-2002-63;T-68;South Korea;KOR;P-05103;13;9;0;1H;0;0
G-1911;2002;M-2002-63;T-68;South Korea;KOR;P-07275;22;90;3;2H, AM;0;0
G-1912;2002;M-2002-63;T-76;Turkey;TUR;P-06124;9;1;0;1H;0;0
G-1913;2002;M-2002-63;T-76;Turkey;TUR;P-01607;17;13;0;1H;0;0
G-1914;2002;M-2002-63;T-76;Turkey;TUR;P-01607;17;32;0;1H;0;0
G-1915;2002;M-2002-64;T-09;Brazil;BRA;P-04601;9;67;0;2H;0;0
G-1916;2002;M-2002-64;T-09;Brazil;BRA;P-04601;9;79;0;2H;0;0
G-1917;2006;M-2006-01;T-29;Germany;DEU;P-00485;16;6;0;1H;0;0
G-1918;2006;M-2006-01;T-29;Germany;DEU;P-05239;11;17;0;1H;0;0
G-1919;2006;M-2006-01;T-29;Germany;DEU;P-05239;11;61;0;2H;0;0
G-1920;2006;M-2006-01;T-29;Germany;DEU;P-02737;8;87;0;2H;0;0
G-1921;2006;M-2006-01;T-16;Costa Rica;CRI;P-00792;9;12;0;1H;0;0
G-1922;2006;M-2006-01;T-16;Costa Rica;CRI;P-00792;9;73;0;2H;0;0
G-1923;2006;M-2006-02;T-24;Ecuador;ECU;P-09367;21;24;0;1H;0;0
G-1924;2006;M-2006-02;T-24;Ecuador;ECU;P-06431;11;80;0;2H;0;0
G-1925;2006;M-2006-03;T-27;England;ENG;P-03869;4;3;0;1H;1;0
G-1926;2006;M-2006-05;T-03;Argentina;ARG;P-07013;9;24;0;1H;0;0
G-1927;2006;M-2006-05;T-03;Argentina;ARG;P-00238;7;38;0;1H;0;0
G-1928;2006;M-2006-05;T-40;Ivory Coast;CIV;P-08969;11;82;0;2H;0;0
G-1929;2006;M-2006-06;T-46;Netherlands;NLD;P-06098;11;18;0;1H;0;0
G-1930;2006;M-2006-07;T-44;Mexico;MEX;P-05224;19;28;0;1H;0;0
G-1931;2006;M-2006-07;T-44;Mexico;MEX;P-05224;19;76;0;2H;0;0
G-1932;2006;M-2006-07;T-44;Mexico;MEX;P-04575;7;79;0;2H;0;0
G-1933;2006;M-2006-07;T-36;Iran;IRN;P-01408;4;36;0;1H;0;0
G-1934;2006;M-2006-08;T-56;Portugal;PRT;P-01987;9;4;0;1H;0;0
G-1935;2006;M-2006-09;T-04;Australia;AUS;P-09745;4;84;0;2H;0;0
G-1936;2006;M-2006-09;T-04;Australia;AUS;P-09745;4;89;0;2H;0;0
G-1937;2006;M-2006-09;T-04;Australia;AUS;P-04807;15;90;2;2H, AM;0;0
G-1938;2006;M-2006-09;T-42;Japan;JPN;P-08266;10;26;0;1H;0;0
G-1939;2006;M-2006-10;T-19;Czech Republic;CZE;P-08610;9;5;0;1H;0;0
G-1940;2006;M-2006-10;T-19;Czech Republic;CZE;P-03836;10;36;0;1H;0;0
G-1941;2006;M-2006-10;T-19;Czech Republic;CZE;P-03836;10;76;0;2H;0;0
G-1942;2006;M-2006-11;T-39;Italy;ITA;P-09247;21;40;0;1H;0;0
G-1943;2006;M-2006-11;T-39;Italy;ITA;P-06801;15;83;0;2H;0;0
G-1944;2006;M-2006-12;T-68;South Korea;KOR;P-06863;14;54;0;2H;0;0
G-1945;2006;M-2006-12;T-68;South Korea;KOR;P-07103;9;72;0;2H;0;0
G-1946;2006;M-2006-12;T-73;Togo;TGO;P-08090;17;31;0;1H;0;0
G-1947;2006;M-2006-14;T-09;Brazil;BRA;P-02726;8;44;0;1H;0;0
G-1948;2006;M-2006-15;T-70;Spain;ESP;P-03244;14;13;0;1H;0;0
G-1949;2006;M-2006-15;T-70;Spain;ESP;P-04291;21;17;0;1H;0;0
G-1950;2006;M-2006-15;T-70;Spain;ESP;P-04291;21;48;0;2H;0;1
G-1951;2006;M-2006-15;T-70;Spain;ESP;P-06519;9;81;0;2H;0;0
G-1952;2006;M-2006-16;T-75;Tunisia;TUN;P-09989;5;23;0;1H;0;0
G-1953;2006;M-2006-16;T-75;Tunisia;TUN;P-09167;15;90;2;2H, AM;0;0
G-1954;2006;M-2006-16;T-60;Saudi Arabia;SAU;P-05687;20;57;0;2H;0;0
G-1955;2006;M-2006-16;T-60;Saudi Arabia;SAU;P-06162;9;84;0;2H;0;0
G-1956;2006;M-2006-17;T-29;Germany;DEU;P-03809;10;90;1;2H, AM;0;0
G-1957;2006;M-2006-18;T-24;Ecuador;ECU;P-09367;21;8;0;1H;0;0
G-1958;2006;M-2006-18;T-24;Ecuador;ECU;P-06431;11;54;0;2H;0;0
G-1959;2006;M-2006-18;T-24;Ecuador;ECU;P-09701;10;90;2;2H, AM;0;0
G-1960;2006;M-2006-19;T-27;England;ENG;P-09504;21;83;0;2H;0;0
G-1961;2006;M-2006-19;T-27;England;ENG;P-07513;4;90;1;2H, AM;0;0
G-1962;2006;M-2006-20;T-71;Sweden;SWE;P-01499;9;89;0;2H;0;0
G-1963;2006;M-2006-21;T-03;Argentina;ARG;P-09914;18;6;0;1H;0;0
G-1964;2006;M-2006-21;T-03;Argentina;ARG;P-09914;18;41;0;1H;0;0
G-1965;2006;M-2006-21;T-03;Argentina;ARG;P-08770;5;31;0;1H;0;0
G-1966;2006;M-2006-21;T-03;Argentina;ARG;P-07013;9;78;0;2H;0;0
G-1967;2006;M-2006-21;T-03;Argentina;ARG;P-02135;11;84;0;2H;0;0
G-1968;2006;M-2006-21;T-03;Argentina;ARG;P-06410;19;88;0;2H;0;0
G-1969;2006;M-2006-22;T-46;Netherlands;NLD;P-05286;17;23;0;1H;0;0
G-1970;2006;M-2006-22;T-46;Netherlands;NLD;P-08919;9;27;0;1H;0;0
G-1971;2006;M-2006-22;T-40;Ivory Coast;CIV;P-05586;14;38;0;1H;0;0
G-1972;2006;M-2006-24;T-56;Portugal;PRT;P-03802;20;63;0;2H;0;0
G-1973;2006;M-2006-24;T-56;Portugal;PRT;P-03015;17;80;0;2H;0;1
G-1974;2006;M-2006-25;T-30;Ghana;GHA;P-07680;3;2;0;1H;0;0
G-1975;2006;M-2006-25;T-30;Ghana;GHA;P-02970;11;82;0;2H;0;0
G-1976;2006;M-2006-26;T-39;Italy;ITA;P-07752;11;22;0;1H;0;0
G-1977;2006;M-2006-26;T-79;United States;USA;P-00890;2;27;0;1H;1;0
G-1978;2006;M-2006-28;T-09;Brazil;BRA;P-08367;7;49;0;2H;0;0
G-1979;2006;M-2006-28;T-09;Brazil;BRA;P-09130;21;90;0;2H;0;0
G-1980;2006;M-2006-29;T-28;France;FRA;P-06999;12;9;0;1H;0;0
G-1981;2006;M-2006-29;T-68;South Korea;KOR;P-00100;7;81;0;2H;0;0
G-1982;2006;M-2006-30;T-72;Switzerland;CHE;P-02320;9;16;0;1H;0;0
G-1983;2006;M-2006-30;T-72;Switzerland;CHE;P-00432;16;88;0;2H;0;0
G-1984;2006;M-2006-31;T-77;Ukraine;UKR;P-06359;6;4;0;1H;0;0
G-1985;2006;M-2006-31;T-77;Ukraine;UKR;P-00704;11;36;0;1H;0;0
G-1986;2006;M-2006-31;T-77;Ukraine;UKR;P-08264;7;46;0;2H;0;0
G-1987;2006;M-2006-31;T-77;Ukraine;UKR;P-08084;19;84;0;2H;0;0
G-1988;2006;M-2006-32;T-70;Spain;ESP;P-03846;7;71;0;2H;0;0
G-1989;2006;M-2006-32;T-70;Spain;ESP;P-06519;9;76;0;2H;0;0
G-1990;2006;M-2006-32;T-70;Spain;ESP;P-06519;9;90;1;2H, AM;0;1
G-1991;2006;M-2006-32;T-75;Tunisia;TUN;P-09351;12;8;0;1H;0;0
G-1992;2006;M-2006-33;T-16;Costa Rica;CRI;P-06595;11;25;0;1H;0;0
G-1993;2006;M-2006-33;T-55;Poland;POL;P-04761;19;33;0;1H;0;0
G-1994;2006;M-2006-33;T-55;Poland;POL;P-04761;19;65;0;2H;0;0
G-1995;2006;M-2006-34;T-29;Germany;DEU;P-05239;11;4;0;1H;0;0
G-1996;2006;M-2006-34;T-29;Germany;DEU;P-05239;11;44;0;1H;0;0
G-1997;2006;M-2006-34;T-29;Germany;DEU;P-07597;20;57;0;2H;0;0
G-1998;2006;M-2006-35;T-53;Paraguay;PRY;P-02234;23;86;0;2H;0;0
G-1999;2006;M-2006-35;T-53;Paraguay;PRY;P-04849;5;25;0;1H;1;0
G-2000;2006;M-2006-36;T-71;Sweden;SWE;P-06184;20;51;0;2H;0;0
G-2001;2006;M-2006-36;T-71;Sweden;SWE;P-09697;11;90;0;2H;0;0
G-2002;2006;M-2006-36;T-27;England;ENG;P-00931;11;34;0;1H;0;0
G-2003;2006;M-2006-36;T-27;England;ENG;P-07513;4;85;0;2H;0;0
G-2004;2006;M-2006-37;T-36;Iran;IRN;P-07555;3;75;0;2H;0;0
G-2005;2006;M-2006-37;T-02;Angola;AGO;P-06810;16;60;0;2H;0;0
G-2006;2006;M-2006-38;T-56;Portugal;PRT;P-05696;18;6;0;1H;0;0
G-2007;2006;M-2006-38;T-56;Portugal;PRT;P-04616;11;24;0;1H;0;1
G-2008;2006;M-2006-38;T-44;Mexico;MEX;P-00845;17;29;0;1H;0;0
G-2009;2006;M-2006-39;T-40;Ivory Coast;CIV;P-07422;15;37;0;1H;0;1
G-2010;2006;M-2006-39;T-40;Ivory Coast;CIV;P-07422;15;67;0;2H;0;0
G-2011;2006;M-2006-39;T-40;Ivory Coast;CIV;P-09731;8;86;0;2H;0;1
G-2012;2006;M-2006-39;T-64;Serbia and Montenegro;SCG;P-09048;19;10;0;1H;0;0
G-2013;2006;M-2006-39;T-64;Serbia and Montenegro;SCG;P-02389;22;20;0;1H;0;0
G-2014;2006;M-2006-41;T-39;Italy;ITA;P-06473;23;26;0;1H;0;0
G-2015;2006;M-2006-41;T-39;Italy;ITA;P-09404;18;87;0;2H;0;0
G-2016;2006;M-2006-42;T-30;Ghana;GHA;P-08900;23;22;0;1H;0;0
G-2017;2006;M-2006-42;T-30;Ghana;GHA;P-04406;10;45;2;1H, AM;0;1
G-2018;2006;M-2006-42;T-79;United States;USA;P-04433;8;43;0;1H;0;0
G-2019;2006;M-2006-43;T-17;Croatia;HRV;P-09858;2;2;0;1H;0;0
G-2020;2006;M-2006-43;T-17;Croatia;HRV;P-05226;10;56;0;2H;0;0
G-2021;2006;M-2006-43;T-04;Australia;AUS;P-08141;3;38;0;1H;0;1
G-2022;2006;M-2006-43;T-04;Australia;AUS;P-06101;10;79;0;2H;0;0
G-2023;2006;M-2006-44;T-42;Japan;JPN;P-04718;20;34;0;1H;0;0
G-2024;2006;M-2006-44;T-09;Brazil;BRA;P-04601;9;45;1;1H, AM;0;0
G-2025;2006;M-2006-44;T-09;Brazil;BRA;P-04601;9;81;0;2H;0;0
G-2026;2006;M-2006-44;T-09;Brazil;BRA;P-01278;19;53;0;2H;0;0
G-2027;2006;M-2006-44;T-09;Brazil;BRA;P-08461;16;59;0;2H;0;0
G-2028;2006;M-2006-45;T-70;Spain;ESP;P-04267;20;36;0;1H;0;0
G-2029;2006;M-2006-46;T-77;Ukraine;UKR;P-08264;7;70;0;2H;0;1
G-2030;2006;M-2006-47;T-72;Switzerland;CHE;P-05851;4;23;0;1H;0;0
G-2031;2006;M-2006-47;T-72;Switzerland;CHE;P-02320;9;77;0;2H;0;0
G-2032;2006;M-2006-48;T-28;France;FRA;P-07271;4;55;0;2H;0;0
G-2033;2006;M-2006-48;T-28;France;FRA;P-06999;12;61;0;2H;0;0
G-2034;2006;M-2006-49;T-29;Germany;DEU;P-07597;20;4;0;1H;0;0
G-2035;2006;M-2006-49;T-29;Germany;DEU;P-07597;20;12;0;1H;0;0
G-2036;2006;M-2006-50;T-03;Argentina;ARG;P-07013;9;10;0;1H;0;0
G-2037;2006;M-2006-50;T-03;Argentina;ARG;P-09914;18;98;0;ET, 1H;0;0
G-2038;2006;M-2006-50;T-44;Mexico;MEX;P-02847;4;6;0;1H;0;0
G-2039;2006;M-2006-51;T-27;England;ENG;P-00614;7;60;0;2H;0;0
G-2040;2006;M-2006-52;T-56;Portugal;PRT;P-05696;18;23;0;1H;0;0
G-2041;2006;M-2006-53;T-39;Italy;ITA;P-01266;10;90;5;2H, AM;0;1
G-2042;2006;M-2006-55;T-09;Brazil;BRA;P-04601;9;5;0;1H;0;0
G-2043;2006;M-2006-55;T-09;Brazil;BRA;P-08367;7;45;1;1H, AM;0;0
G-2044;2006;M-2006-55;T-09;Brazil;BRA;P-03062;11;84;0;2H;0;0
G-2045;2006;M-2006-56;T-70;Spain;ESP;P-04291;21;28;0;1H;0;1
G-2046;2006;M-2006-56;T-28;France;FRA;P-06507;22;41;0;1H;0;0
G-2047;2006;M-2006-56;T-28;France;FRA;P-07271;4;83;0;2H;0;0
G-2048;2006;M-2006-56;T-28;France;FRA;P-03582;10;90;2;2H, AM;0;0
G-2049;2006;M-2006-57;T-29;Germany;DEU;P-05239;11;80;0;2H;0;0
G-2050;2006;M-2006-57;T-03;Argentina;ARG;P-09897;2;49;0;2H;0;0
G-2051;2006;M-2006-58;T-39;Italy;ITA;P-02305;19;6;0;1H;0;0
G-2052;2006;M-2006-58;T-39;Italy;ITA;P-03638;9;59;0;2H;0;0
G-2053;2006;M-2006-58;T-39;Italy;ITA;P-03638;9;69;0;2H;0;0
G-2054;2006;M-2006-60;T-28;France;FRA;P-06999;12;57;0;2H;0;0
G-2055;2006;M-2006-61;T-39;Italy;ITA;P-08133;3;119;0;ET, 2H;0;0
G-2056;2006;M-2006-61;T-39;Italy;ITA;P-09417;7;120;1;ET, 2H, AM;0;0
G-2057;2006;M-2006-62;T-28;France;FRA;P-03582;10;33;0;1H;0;1
G-2058;2006;M-2006-63;T-29;Germany;DEU;P-03082;7;56;0;2H;0;0
G-2059;2006;M-2006-63;T-29;Germany;DEU;P-03082;7;78;0;2H;0;0
G-2060;2006;M-2006-63;T-56;Portugal;PRT;P-07384;21;88;0;2H;0;0
G-2061;2006;M-2006-63;T-29;Germany;DEU;P-08111;8;60;0;2H;1;0
G-2062;2006;M-2006-64;T-39;Italy;ITA;P-06473;23;19;0;1H;0;0
G-2063;2006;M-2006-64;T-28;France;FRA;P-03582;10;7;0;1H;0;1
G-2064;2010;M-2010-01;T-67;South Africa;ZAF;P-05473;8;55;0;2H;0;0
G-2065;2010;M-2010-01;T-44;Mexico;MEX;P-02847;4;79;0;2H;0;0
G-2066;2010;M-2010-03;T-68;South Korea;KOR;P-01725;14;7;0;1H;0;0
G-2067;2010;M-2010-03;T-68;South Korea;KOR;P-00100;7;52;0;2H;0;0
G-2068;2010;M-2010-04;T-03;Argentina;ARG;P-06528;6;6;0;1H;0;0
G-2069;2010;M-2010-05;T-27;England;ENG;P-07513;4;4;0;1H;0;0
G-2070;2010;M-2010-05;T-79;United States;USA;P-04433;8;40;0;1H;0;0
G-2071;2010;M-2010-06;T-66;Slovenia;SVN;P-04968;8;79;0;2H;0;0
G-2072;2010;M-2010-07;T-30;Ghana;GHA;P-07680;3;85;0;2H;0;1
G-2073;2010;M-2010-08;T-29;Germany;DEU;P-07597;10;8;0;1H;0;0
G-2074;2010;M-2010-08;T-29;Germany;DEU;P-05239;11;26;0;1H;0;0
G-2075;2010;M-2010-08;T-29;Germany;DEU;P-00904;13;68;0;2H;0;0
G-2076;2010;M-2010-08;T-29;Germany;DEU;P-09199;19;70;0;2H;0;0
G-2077;2010;M-2010-09;T-46;Netherlands;NLD;P-04256;7;85;0;2H;0;0
G-2078;2010;M-2010-09;T-46;Netherlands;NLD;P-08906;4;46;0;2H;1;0
G-2079;2010;M-2010-10;T-42;Japan;JPN;P-04468;18;39;0;1H;0;0
G-2080;2010;M-2010-11;T-39;Italy;ITA;P-04810;6;63;0;2H;0;0
G-2081;2010;M-2010-11;T-53;Paraguay;PRY;P-01056;21;39;0;1H;0;0
G-2082;2010;M-2010-12;T-47;New Zealand;NZL;P-07468;4;90;3;2H, AM;0;0
G-2083;2010;M-2010-12;T-65;Slovakia;SVK;P-08013;11;50;0;2H;0;0
G-2084;2010;M-2010-14;T-09;Brazil;BRA;P-09704;2;55;0;2H;0;0
G-2085;2010;M-2010-14;T-09;Brazil;BRA;P-08273;7;72;0;2H;0;0
G-2086;2010;M-2010-14;T-49;North Korea;PRK;P-07082;8;89;0;2H;0;0
G-2087;2010;M-2010-15;T-13;Chile;CHL;P-07780;15;34;0;1H;0;0
G-2088;2010;M-2010-16;T-72;Switzerland;CHE;P-01302;16;52;0;2H;0;0
G-2089;2010;M-2010-17;T-80;Uruguay;URY;P-01628;10;24;0;1H;0;0
G-2090;2010;M-2010-17;T-80;Uruguay;URY;P-01628;10;80;0;2H;0;1
G-2091;2010;M-2010-17;T-80;Uruguay;URY;P-05259;11;90;5;2H, AM;0;0
G-2092;2010;M-2010-18;T-03;Argentina;ARG;P-00300;9;33;0;1H;0;0
G-2093;2010;M-2010-18;T-03;Argentina;ARG;P-00300;9;76;0;2H;0;0
G-2094;2010;M-2010-18;T-03;Argentina;ARG;P-00300;9;80;0;2H;0;0
G-2095;2010;M-2010-18;T-68;South Korea;KOR;P-09156;17;45;1;1H, AM;0;0
G-2096;2010;M-2010-18;T-03;Argentina;ARG;P-08534;10;17;0;1H;1;0
G-2097;2010;M-2010-19;T-31;Greece;GRC;P-02656;14;44;0;1H;0;0
G-2098;2010;M-2010-19;T-31;Greece;GRC;P-09277;15;71;0;2H;0;0
G-2099;2010;M-2010-19;T-48;Nigeria;NGA;P-06768;12;16;0;1H;0;0
G-2100;2010;M-2010-20;T-44;Mexico;MEX;P-07104;14;64;0;2H;0;0
G-2101;2010;M-2010-20;T-44;Mexico;MEX;P-00729;10;79;0;2H;0;1
G-2102;2010;M-2010-21;T-63;Serbia;SRB;P-01618;14;38;0;1H;0;0
G-2103;2010;M-2010-22;T-66;Slovenia;SVN;P-04713;10;13;0;1H;0;0
G-2104;2010;M-2010-22;T-66;Slovenia;SVN;P-03165;9;42;0;1H;0;0
G-2105;2010;M-2010-22;T-79;United States;USA;P-06818;10;48;0;2H;0;0
G-2106;2010;M-2010-22;T-79;United States;USA;P-06235;4;82;0;2H;0;0
G-2107;2010;M-2010-24;T-46;Netherlands;NLD;P-06373;10;53;0;2H;0;0
G-2108;2010;M-2010-25;T-30;Ghana;GHA;P-07680;3;25;0;1H;0;1
G-2109;2010;M-2010-25;T-04;Australia;AUS;P-04940;14;11;0;1H;0;0
G-2110;2010;M-2010-26;T-11;Cameroon;CMR;P-03935;9;10;0;1H;0;0
G-2111;2010;M-2010-26;T-21;Denmark;DNK;P-01764;11;33;0;1H;0;0
G-2112;2010;M-2010-26;T-21;Denmark;DNK;P-02256;19;61;0;2H;0;0
G-2113;2010;M-2010-27;T-53;Paraguay;PRY;P-02510;13;27;0;1H;0;0
G-2114;2010;M-2010-27;T-53;Paraguay;PRY;P-04961;16;86;0;2H;0;0
